Table,ID,Null Values,type,,,,
S2201,S2201_C03_016M,0,int,,,,
S2201,S2201_C03_017E,0,int,,,,
S2201,S2201_C03_017M,0,int,,,,
S2201,S2201_C03_018E,0,int,,,,
S2201,S2201_C03_018M,0,int,,,,
S2201,S2201_C03_019E,0,int,,,,
S2201,S2201_C03_019M,0,int,,,,
S2201,S2201_C03_020E,0,int,,,,
S2201,S2201_C03_020M,0,int,,,,
S2201,S2201_C03_021E,0,int,,,,
S2201,S2201_C03_021M,0,int,,,,
S2201,S2201_C03_022E,0,int,,,,
S2201,S2201_C03_022M,0,int,,,,
S2201,S2201_C03_023E,0,int,,,,
S2201,S2201_C03_023M,0,int,,,,
S2201,S2201_C03_024E,0,int,,,,
S2201,S2201_C03_024M,0,int,,,,
S2201,S2201_C03_025E,0,int,,,,
S2201,S2201_C03_025M,0,int,,,,
S2201,S2201_C03_026E,0,int,,,,
S2201,S2201_C03_026M,0,int,,,,
S2201,S2201_C03_027E,0,int,,,,
S2201,S2201_C03_027M,0,int,,,,
S2201,S2201_C03_028E,0,int,,,,
S2201,S2201_C03_028M,0,int,,,,
S2201,S2201_C03_029E,0,int,,,,
S2201,S2201_C03_029M,0,int,,,,
S2201,S2201_C03_030E,0,int,,,,
S2201,S2201_C03_030M,0,int,,,,
S2201,S2201_C03_031E,0,int,,,,
S2201,S2201_C03_031M,0,int,,,,
S2201,S2201_C03_032E,0,int,,,,
S2201,S2201_C03_032M,0,int,,,,
S2201,S2201_C03_033E,0,int,,,,
S2201,S2201_C03_033M,0,int,,,,
S2201,S2201_C03_035E,0,int,,,,
S2201,S2201_C03_035M,0,int,,,,
S2201,S2201_C03_036E,0,int,,,,
S2201,S2201_C03_036M,0,int,,,,
S2201,S2201_C03_037E,0,int,,,,
S2201,S2201_C03_037M,0,int,,,,
S2201,S2201_C03_038E,0,int,,,,
S2201,S2201_C03_038M,0,int,,,,
S2201,S2201_C05_001E,0,int,,,,
S2201,S2201_C05_001M,0,int,,,,
S2201,S2201_C05_002E,0,int,,,,
S2201,S2201_C05_002M,0,int,,,,
S2201,S2201_C05_003E,0,int,,,,
S2201,S2201_C05_003M,0,int,,,,
S2201,S2201_C05_004E,0,int,,,,
S2201,S2201_C05_004M,0,int,,,,
S2201,S2201_C05_005E,0,int,,,,
S2201,S2201_C05_005M,0,int,,,,
S2201,S2201_C05_006E,0,int,,,,
S2201,S2201_C05_006M,0,int,,,,
S2201,S2201_C05_007E,0,int,,,,
S2201,S2201_C05_007M,0,int,,,,
S2201,S2201_C05_008E,0,int,,,,
S2201,S2201_C05_008M,0,int,,,,
S2201,S2201_C05_009E,0,int,,,,
S2201,S2201_C05_009M,0,int,,,,
S2201,S2201_C05_010E,0,int,,,,
S2201,S2201_C05_010M,0,int,,,,
S2201,S2201_C05_011E,0,int,,,,
S2201,S2201_C05_011M,0,int,,,,
S2201,S2201_C05_012E,0,int,,,,
S2201,S2201_C05_012M,0,int,,,,
S2201,S2201_C05_013E,0,int,,,,
S2201,S2201_C05_013M,0,int,,,,
S2201,S2201_C05_014E,0,int,,,,
S2201,S2201_C05_014M,0,int,,,,
S2201,S2201_C05_015E,0,int,,,,
S2201,S2201_C05_015M,0,int,,,,
S2201,S2201_C05_016E,0,int,,,,
S2201,S2201_C05_016M,0,int,,,,
S2201,S2201_C05_017E,0,int,,,,
S2201,S2201_C05_017M,0,int,,,,
S2201,S2201_C05_018E,0,int,,,,
S2201,S2201_C05_018M,0,int,,,,
S2201,S2201_C05_019E,0,int,,,,
S2201,S2201_C05_019M,0,int,,,,
S2201,S2201_C05_020E,0,int,,,,
S2201,S2201_C05_020M,0,int,,,,
S2201,S2201_C05_021E,0,int,,,,
S2201,S2201_C05_021M,0,int,,,,
S2201,S2201_C05_022E,0,int,,,,
S2201,S2201_C05_022M,0,int,,,,
S2201,S2201_C05_023E,0,int,,,,
S2201,S2201_C05_023M,0,int,,,,
S2201,S2201_C05_024E,0,int,,,,
S2201,S2201_C05_024M,0,int,,,,
S2201,S2201_C05_025E,0,int,,,,
S2201,S2201_C05_025M,0,int,,,,
S2201,S2201_C05_026E,0,int,,,,
S2201,S2201_C05_026M,0,int,,,,
S2201,S2201_C05_027E,0,int,,,,
S2201,S2201_C05_027M,0,int,,,,
S2201,S2201_C05_028E,0,int,,,,
S2201,S2201_C05_028M,0,int,,,,
S2201,S2201_C05_029E,0,int,,,,
S2201,S2201_C05_029M,0,int,,,,
S2201,S2201_C05_030E,0,int,,,,
S2201,S2201_C05_030M,0,int,,,,
S2201,S2201_C05_031E,0,int,,,,
S2201,S2201_C05_031M,0,int,,,,
S2201,S2201_C05_032E,0,int,,,,
S2201,S2201_C05_032M,0,int,,,,
S2201,S2201_C05_033E,0,int,,,,
S2201,S2201_C05_033M,0,int,,,,
S2201,S2201_C05_035E,0,int,,,,
S2201,S2201_C05_035M,0,int,,,,
S2201,S2201_C05_036E,0,int,,,,
S2201,S2201_C05_036M,0,int,,,,
S2201,S2201_C05_037E,0,int,,,,
S2201,S2201_C05_037M,0,int,,,,
S2201,S2201_C05_038E,0,int,,,,
S2201,S2201_C05_038M,0,int,,,,
S2301,S2301_C01_001E,0,int,,,,
S2301,S2301_C01_001M,0,int,,,,
S2301,S2301_C01_002E,0,int,,,,
S2301,S2301_C01_002M,0,int,,,,
S2301,S2301_C01_003E,0,int,,,,
S2301,S2301_C01_003M,0,int,,,,
S2301,S2301_C01_004E,0,int,,,,
S2301,S2301_C01_004M,0,int,,,,
S2301,S2301_C01_005E,0,int,,,,
S2301,S2301_C01_005M,0,int,,,,
S2301,S2301_C01_006E,0,int,,,,
S2301,S2301_C01_006M,0,int,,,,
S2301,S2301_C01_007E,0,int,,,,
S2301,S2301_C01_007M,0,int,,,,
S2301,S2301_C01_008E,0,int,,,,
S2301,S2301_C01_008M,0,int,,,,
S2301,S2301_C01_009E,0,int,,,,
S2301,S2301_C01_009M,0,int,,,,
S2301,S2301_C01_010E,0,int,,,,
S2301,S2301_C01_010M,0,int,,,,
S2301,S2301_C01_011E,0,int,,,,
S2301,S2301_C01_011M,0,int,,,,
S2301,S2301_C01_012E,0,int,,,,
S2301,S2301_C01_012M,0,int,,,,
S2301,S2301_C01_013E,0,int,,,,
S2301,S2301_C01_013M,0,int,,,,
S2301,S2301_C01_014E,0,int,,,,
S2301,S2301_C01_014M,0,int,,,,
S2301,S2301_C01_015E,0,int,,,,
S2301,S2301_C01_015M,0,int,,,,
S2301,S2301_C01_016E,0,int,,,,
S2301,S2301_C01_016M,0,int,,,,
S2301,S2301_C01_017E,0,int,,,,
S2301,S2301_C01_017M,0,int,,,,
S2301,S2301_C01_018E,0,int,,,,
S2301,S2301_C01_018M,0,int,,,,
S2301,S2301_C01_019E,0,int,,,,
S2301,S2301_C01_019M,0,int,,,,
S2301,S2301_C01_020E,0,int,,,,
S2301,S2301_C01_020M,0,int,,,,
S2301,S2301_C01_021E,0,int,,,,
S2301,S2301_C01_021M,0,int,,,,
S2301,S2301_C01_022E,0,int,,,,
S2301,S2301_C01_022M,0,int,,,,
S2301,S2301_C01_023E,0,int,,,,
S2301,S2301_C01_023M,0,int,,,,
S2301,S2301_C01_024E,0,int,,,,
S2301,S2301_C01_024M,0,int,,,,
S2301,S2301_C01_025E,0,int,,,,
S2301,S2301_C01_025M,0,int,,,,
S2301,S2301_C01_026E,0,int,,,,
S2301,S2301_C01_026M,0,int,,,,
S2301,S2301_C01_028E,0,int,,,,
S2301,S2301_C01_028M,0,int,,,,
S2301,S2301_C01_029E,0,int,,,,
S2301,S2301_C01_029M,0,int,,,,
S2301,S2301_C01_030E,0,int,,,,
S2301,S2301_C01_030M,0,int,,,,
S2301,S2301_C01_031E,0,int,,,,
S2301,S2301_C01_031M,0,int,,,,
S2301,S2301_C01_032E,0,int,,,,
S2301,S2301_C01_032M,0,int,,,,
S2301,S2301_C01_033E,0,int,,,,
S2301,S2301_C01_033M,0,int,,,,
S2301,S2301_C01_034E,0,int,,,,
S2301,S2301_C01_034M,0,int,,,,
S2301,S2301_C01_035E,0,int,,,,
S2301,S2301_C01_035M,0,int,,,,
S2302,S2302_C01_001E,0,int,,,,
S2302,S2302_C01_001M,0,int,,,,
S2302,S2302_C01_002E,0,int,,,,
S2302,S2302_C01_002M,0,int,,,,
S2302,S2302_C01_003E,0,int,,,,
S2302,S2302_C01_003M,0,int,,,,
S2302,S2302_C01_004E,0,int,,,,
S2302,S2302_C01_004M,0,int,,,,
S2302,S2302_C01_005E,0,int,,,,
S2302,S2302_C01_005M,0,int,,,,
S2302,S2302_C01_006E,0,int,,,,
S2302,S2302_C01_006M,0,int,,,,
S2302,S2302_C01_007E,0,int,,,,
S2302,S2302_C01_007M,0,int,,,,
S2302,S2302_C01_008E,0,int,,,,
S2302,S2302_C01_008M,0,int,,,,
S2302,S2302_C01_009E,0,int,,,,
S2302,S2302_C01_009M,0,int,,,,
S2302,S2302_C01_010E,0,int,,,,
S2302,S2302_C01_010M,0,int,,,,
S2302,S2302_C01_011E,0,int,,,,
S2302,S2302_C01_011M,0,int,,,,
S2302,S2302_C01_012E,0,int,,,,
S2302,S2302_C01_012M,0,int,,,,
S2302,S2302_C01_013E,0,int,,,,
S2302,S2302_C01_013M,0,int,,,,
S2302,S2302_C01_014E,0,int,,,,
S2302,S2302_C01_014M,0,int,,,,
S2302,S2302_C01_015E,0,int,,,,
S2302,S2302_C01_015M,0,int,,,,
S2302,S2302_C01_016E,0,int,,,,
S2302,S2302_C01_016M,0,int,,,,
S2302,S2302_C01_017E,0,int,,,,
S2302,S2302_C01_017M,0,int,,,,
S2302,S2302_C01_018E,0,int,,,,
S2302,S2302_C01_018M,0,int,,,,
S2302,S2302_C01_019E,0,int,,,,
S2302,S2302_C01_019M,0,int,,,,
S2302,S2302_C01_020E,0,int,,,,
S2302,S2302_C01_020M,0,int,,,,
S2302,S2302_C01_021E,0,int,,,,
S2302,S2302_C01_021M,0,int,,,,
S2302,S2302_C01_022E,0,int,,,,
S2302,S2302_C01_022M,0,int,,,,
S2302,S2302_C01_023E,0,int,,,,
S2302,S2302_C01_023M,0,int,,,,
S2302,S2302_C01_024E,0,int,,,,
S2302,S2302_C01_024M,0,int,,,,
S2302,S2302_C01_025E,0,int,,,,
S2302,S2302_C01_025M,0,int,,,,
S2302,S2302_C01_026E,0,int,,,,
S2302,S2302_C01_026M,0,int,,,,
S2302,S2302_C01_027E,0,int,,,,
S2302,S2302_C01_027M,0,int,,,,
S2302,S2302_C01_028E,0,int,,,,
S2302,S2302_C01_028M,0,int,,,,
S2302,S2302_C01_029E,0,int,,,,
S2302,S2302_C01_029M,0,int,,,,
S2302,S2302_C01_030E,0,int,,,,
S2302,S2302_C01_030M,0,int,,,,
S2302,S2302_C02_001E,0,int,,,,
S2302,S2302_C02_001M,0,int,,,,
S2302,S2302_C02_002E,0,int,,,,
S2302,S2302_C02_002M,0,int,,,,
S2302,S2302_C02_007E,0,int,,,,
S2302,S2302_C02_007M,0,int,,,,
S2302,S2302_C02_014E,0,int,,,,
S2302,S2302_C02_014M,0,int,,,,
S2302,S2302_C02_018E,0,int,,,,
S2302,S2302_C02_018M,0,int,,,,
S2302,S2302_C03_001E,0,int,,,,
S2302,S2302_C03_001M,0,int,,,,
S2302,S2302_C03_002E,0,int,,,,
S2302,S2302_C03_002M,0,int,,,,
S2302,S2302_C03_003E,0,int,,,,
S2302,S2302_C03_003M,0,int,,,,
S2302,S2302_C03_004E,0,int,,,,
S2302,S2302_C03_004M,0,int,,,,
S2302,S2302_C03_005E,0,int,,,,
S2302,S2302_C03_005M,0,int,,,,
S2302,S2302_C03_006E,0,int,,,,
S2302,S2302_C03_006M,0,int,,,,
S2302,S2302_C03_007E,0,int,,,,
S2302,S2302_C03_007M,0,int,,,,
S2302,S2302_C03_008E,0,int,,,,
S2302,S2302_C03_008M,0,int,,,,
S2302,S2302_C03_009E,0,int,,,,
S2302,S2302_C03_009M,0,int,,,,
S2302,S2302_C03_010E,0,int,,,,
S2302,S2302_C03_010M,0,int,,,,
S2302,S2302_C03_011E,0,int,,,,
S2302,S2302_C03_011M,0,int,,,,
S2302,S2302_C03_012E,0,int,,,,
S2302,S2302_C03_012M,0,int,,,,
S2302,S2302_C03_013E,0,int,,,,
S2302,S2302_C03_013M,0,int,,,,
S2302,S2302_C03_014E,0,int,,,,
S2302,S2302_C03_014M,0,int,,,,
S2302,S2302_C03_015E,0,int,,,,
S2302,S2302_C03_015M,0,int,,,,
S2302,S2302_C03_016E,0,int,,,,
S2302,S2302_C03_016M,0,int,,,,
S2302,S2302_C03_017E,0,int,,,,
S2302,S2302_C03_017M,0,int,,,,
S2302,S2302_C03_018E,0,int,,,,
S2302,S2302_C03_018M,0,int,,,,
S2302,S2302_C03_019E,0,int,,,,
S2302,S2302_C03_019M,0,int,,,,
S2302,S2302_C03_020E,0,int,,,,
S2302,S2302_C03_020M,0,int,,,,
S2302,S2302_C03_021E,0,int,,,,
S2302,S2302_C03_021M,0,int,,,,
S2302,S2302_C03_022E,0,int,,,,
S2302,S2302_C03_022M,0,int,,,,
S2302,S2302_C03_023E,0,int,,,,
S2302,S2302_C03_023M,0,int,,,,
S2302,S2302_C03_024E,0,int,,,,
S2302,S2302_C03_024M,0,int,,,,
S2302,S2302_C03_025E,0,int,,,,
S2302,S2302_C03_025M,0,int,,,,
S2302,S2302_C03_026E,0,int,,,,
S2302,S2302_C03_026M,0,int,,,,
S2302,S2302_C03_027E,0,int,,,,
S2302,S2302_C03_027M,0,int,,,,
S2302,S2302_C03_028E,0,int,,,,
S2302,S2302_C03_028M,0,int,,,,
S2302,S2302_C03_029E,0,int,,,,
S2302,S2302_C03_029M,0,int,,,,
S2302,S2302_C03_030E,0,int,,,,
S2302,S2302_C03_030M,0,int,,,,
S2302,S2302_C04_001E,0,int,,,,
S2302,S2302_C04_001M,0,int,,,,
S2302,S2302_C04_002E,0,int,,,,
S2302,S2302_C04_002M,0,int,,,,
S2302,S2302_C04_007E,0,int,,,,
S2302,S2302_C04_007M,0,int,,,,
S2302,S2302_C04_014E,0,int,,,,
S2302,S2302_C04_014M,0,int,,,,
S2302,S2302_C04_018E,0,int,,,,
S2302,S2302_C04_018M,0,int,,,,
S2303,S2303_C01_001E,0,int,,,,
S2303,S2303_C01_001M,0,int,,,,
S2303,S2303_C01_002E,0,int,,,,
S2303,S2303_C01_002M,0,int,,,,
S2303,S2303_C01_003E,0,int,,,,
S2303,S2303_C01_003M,0,int,,,,
S2303,S2303_C01_004E,0,int,,,,
S2303,S2303_C01_004M,0,int,,,,
S2303,S2303_C01_005E,0,int,,,,
S2303,S2303_C01_005M,0,int,,,,
S2303,S2303_C01_006E,0,int,,,,
S2303,S2303_C01_006M,0,int,,,,
S2303,S2303_C01_007E,0,int,,,,
S2303,S2303_C01_007M,0,int,,,,
S2303,S2303_C01_008E,0,int,,,,
S2303,S2303_C01_008M,0,int,,,,
S2303,S2303_C01_009E,0,int,,,,
S2303,S2303_C01_009M,0,int,,,,
S2303,S2303_C01_010E,0,int,,,,
S2303,S2303_C01_010M,0,int,,,,
S2303,S2303_C01_011E,0,int,,,,
S2303,S2303_C01_011M,0,int,,,,
S2303,S2303_C01_012E,0,int,,,,
S2303,S2303_C01_012M,0,int,,,,
S2303,S2303_C01_013E,0,int,,,,
S2303,S2303_C01_013M,0,int,,,,
S2303,S2303_C01_014E,0,int,,,,
S2303,S2303_C01_014M,0,int,,,,
S2303,S2303_C01_015E,0,int,,,,
S2303,S2303_C01_015M,0,int,,,,
S2303,S2303_C01_016E,0,int,,,,
S2303,S2303_C01_016M,0,int,,,,
S2303,S2303_C01_017E,0,int,,,,
S2303,S2303_C01_017M,0,int,,,,
S2303,S2303_C01_018E,0,int,,,,
S2303,S2303_C01_018M,0,int,,,,
S2303,S2303_C01_019E,0,int,,,,
S2303,S2303_C01_019M,0,int,,,,
S2303,S2303_C01_020E,0,int,,,,
S2303,S2303_C01_020M,0,int,,,,
S2303,S2303_C01_021E,0,int,,,,
S2303,S2303_C01_021M,0,int,,,,
S2303,S2303_C01_022E,0,int,,,,
S2303,S2303_C01_022M,0,int,,,,
S2303,S2303_C01_023E,0,int,,,,
S2303,S2303_C01_023M,0,int,,,,
S2303,S2303_C01_024E,0,int,,,,
S2303,S2303_C01_024M,0,int,,,,
S2303,S2303_C01_025E,0,int,,,,
S2303,S2303_C01_025M,0,int,,,,
S2303,S2303_C01_026E,0,int,,,,
S2303,S2303_C01_026M,0,int,,,,
S2303,S2303_C01_027E,0,int,,,,
S2303,S2303_C01_027M,0,int,,,,
S2303,S2303_C01_028E,0,int,,,,
S2303,S2303_C01_028M,0,int,,,,
S2303,S2303_C01_029E,0,int,,,,
S2303,S2303_C01_029M,0,int,,,,
S2303,S2303_C01_030E,0,int,,,,
S2303,S2303_C01_030M,0,int,,,,
S2303,S2303_C01_033E,0,int,,,,
S2303,S2303_C01_033M,0,int,,,,
S2303,S2303_C02_001E,0,int,,,,
S2303,S2303_C02_001M,0,int,,,,
S2303,S2303_C03_001E,0,int,,,,
S2303,S2303_C03_001M,0,int,,,,
S2303,S2303_C03_002E,0,int,,,,
S2303,S2303_C03_002M,0,int,,,,
S2303,S2303_C03_003E,0,int,,,,
S2303,S2303_C03_003M,0,int,,,,
S2303,S2303_C03_004E,0,int,,,,
S2303,S2303_C03_004M,0,int,,,,
S2303,S2303_C03_005E,0,int,,,,
S2303,S2303_C03_005M,0,int,,,,
S2303,S2303_C03_006E,0,int,,,,
S2303,S2303_C03_006M,0,int,,,,
S2303,S2303_C03_007E,0,int,,,,
S2303,S2303_C03_007M,0,int,,,,
S2303,S2303_C03_008E,0,int,,,,
S2303,S2303_C03_008M,0,int,,,,
S2303,S2303_C03_009E,0,int,,,,
S2303,S2303_C03_009M,0,int,,,,
S2303,S2303_C03_010E,0,int,,,,
S2303,S2303_C03_010M,0,int,,,,
S2303,S2303_C03_011E,0,int,,,,
S2303,S2303_C03_011M,0,int,,,,
S2303,S2303_C03_012E,0,int,,,,
S2303,S2303_C03_012M,0,int,,,,
S2303,S2303_C03_013E,0,int,,,,
S2303,S2303_C03_013M,0,int,,,,
S2303,S2303_C03_014E,0,int,,,,
S2303,S2303_C03_014M,0,int,,,,
S2303,S2303_C03_015E,0,int,,,,
S2303,S2303_C03_015M,0,int,,,,
S2303,S2303_C03_016E,0,int,,,,
S2303,S2303_C03_016M,0,int,,,,
S2303,S2303_C03_017E,0,int,,,,
S2303,S2303_C03_017M,0,int,,,,
S2303,S2303_C03_018E,0,int,,,,
S2303,S2303_C03_018M,0,int,,,,
S2303,S2303_C03_019E,0,int,,,,
S2303,S2303_C03_019M,0,int,,,,
S2303,S2303_C03_020E,0,int,,,,
S2303,S2303_C03_020M,0,int,,,,
S2303,S2303_C03_021E,0,int,,,,
S2303,S2303_C03_021M,0,int,,,,
S2303,S2303_C03_022E,0,int,,,,
S2303,S2303_C03_022M,0,int,,,,
S2303,S2303_C03_023E,0,int,,,,
S2303,S2303_C03_023M,0,int,,,,
S2303,S2303_C03_024E,0,int,,,,
S2303,S2303_C03_024M,0,int,,,,
S2303,S2303_C03_025E,0,int,,,,
S2303,S2303_C03_025M,0,int,,,,
S2303,S2303_C03_026E,0,int,,,,
S2303,S2303_C03_026M,0,int,,,,
S2303,S2303_C03_027E,0,int,,,,
S2303,S2303_C03_027M,0,int,,,,
S2303,S2303_C03_028E,0,int,,,,
S2303,S2303_C03_028M,0,int,,,,
S2303,S2303_C03_029E,0,int,,,,
S2303,S2303_C03_029M,0,int,,,,
S2303,S2303_C03_030E,0,int,,,,
S2303,S2303_C03_030M,0,int,,,,
S2303,S2303_C03_033E,0,int,,,,
S2303,S2303_C03_033M,0,int,,,,
S2303,S2303_C04_001E,0,int,,,,
S2303,S2303_C04_001M,0,int,,,,
S2303,S2303_C05_001E,0,int,,,,
S2303,S2303_C05_001M,0,int,,,,
S2303,S2303_C05_002E,0,int,,,,
S2303,S2303_C05_002M,0,int,,,,
S2303,S2303_C05_003E,0,int,,,,
S2303,S2303_C05_003M,0,int,,,,
S2303,S2303_C05_004E,0,int,,,,
S2303,S2303_C05_004M,0,int,,,,
S2303,S2303_C05_005E,0,int,,,,
S2303,S2303_C05_005M,0,int,,,,
S2303,S2303_C05_006E,0,int,,,,
S2303,S2303_C05_006M,0,int,,,,
S2303,S2303_C05_007E,0,int,,,,
S2303,S2303_C05_007M,0,int,,,,
S2303,S2303_C05_008E,0,int,,,,
S2303,S2303_C05_008M,0,int,,,,
S2303,S2303_C05_009E,0,int,,,,
S2303,S2303_C05_009M,0,int,,,,
S2303,S2303_C05_010E,0,int,,,,
S2303,S2303_C05_010M,0,int,,,,
S2303,S2303_C05_011E,0,int,,,,
S2303,S2303_C05_011M,0,int,,,,
S2303,S2303_C05_012E,0,int,,,,
S2303,S2303_C05_012M,0,int,,,,
S2303,S2303_C05_013E,0,int,,,,
S2303,S2303_C05_013M,0,int,,,,
S2303,S2303_C05_014E,0,int,,,,
S2303,S2303_C05_014M,0,int,,,,
S2303,S2303_C05_015E,0,int,,,,
S2303,S2303_C05_015M,0,int,,,,
S2303,S2303_C05_016E,0,int,,,,
S2303,S2303_C05_016M,0,int,,,,
S2303,S2303_C05_017E,0,int,,,,
S2303,S2303_C05_017M,0,int,,,,
S2303,S2303_C05_018E,0,int,,,,
S2303,S2303_C05_018M,0,int,,,,
S2303,S2303_C05_019E,0,int,,,,
S2303,S2303_C05_019M,0,int,,,,
S2303,S2303_C05_020E,0,int,,,,
S2303,S2303_C05_020M,0,int,,,,
S2303,S2303_C05_021E,0,int,,,,
S2303,S2303_C05_021M,0,int,,,,
S2303,S2303_C05_022E,0,int,,,,
S2303,S2303_C05_022M,0,int,,,,
S2303,S2303_C05_023E,0,int,,,,
S2303,S2303_C05_023M,0,int,,,,
S2303,S2303_C05_024E,0,int,,,,
S2303,S2303_C05_024M,0,int,,,,
S2303,S2303_C05_025E,0,int,,,,
S2303,S2303_C05_025M,0,int,,,,
S2303,S2303_C05_026E,0,int,,,,
S2303,S2303_C05_026M,0,int,,,,
S2303,S2303_C05_027E,0,int,,,,
S2303,S2303_C05_027M,0,int,,,,
S2303,S2303_C05_028E,0,int,,,,
S2303,S2303_C05_028M,0,int,,,,
S2303,S2303_C05_029E,0,int,,,,
S2303,S2303_C05_029M,0,int,,,,
S2303,S2303_C05_030E,0,int,,,,
S2303,S2303_C05_030M,0,int,,,,
S2303,S2303_C05_033E,0,int,,,,
S2303,S2303_C05_033M,0,int,,,,
S2303,S2303_C06_001E,0,int,,,,
S2303,S2303_C06_001M,0,int,,,,
S2401,S2401_C01_001E,0,int,,,,
S2401,S2401_C01_001M,0,int,,,,
S2401,S2401_C01_002E,0,int,,,,
S2401,S2401_C01_002M,0,int,,,,
S2401,S2401_C01_003E,0,int,,,,
S2401,S2401_C01_003M,0,int,,,,
S2401,S2401_C01_004E,0,int,,,,
S2401,S2401_C01_004M,0,int,,,,
S2401,S2401_C01_005E,0,int,,,,
S2401,S2401_C01_005M,0,int,,,,
S2401,S2401_C01_006E,0,int,,,,
S2401,S2401_C01_006M,0,int,,,,
S2401,S2401_C01_007E,0,int,,,,
S2401,S2401_C01_007M,0,int,,,,
S2401,S2401_C01_008E,0,int,,,,
S2401,S2401_C01_008M,0,int,,,,
S2401,S2401_C01_009E,0,int,,,,
S2401,S2401_C01_009M,0,int,,,,
S2401,S2401_C01_010E,0,int,,,,
S2401,S2401_C01_010M,0,int,,,,
S2401,S2401_C01_011E,0,int,,,,
S2401,S2401_C01_011M,0,int,,,,
S2401,S2401_C01_012E,0,int,,,,
S2401,S2401_C01_012M,0,int,,,,
S2401,S2401_C01_013E,0,int,,,,
S2401,S2401_C01_013M,0,int,,,,
S2401,S2401_C01_014E,0,int,,,,
S2401,S2401_C01_014M,0,int,,,,
S2401,S2401_C01_015E,0,int,,,,
S2401,S2401_C01_015M,0,int,,,,
S2401,S2401_C01_016E,0,int,,,,
S2401,S2401_C01_016M,0,int,,,,
S2401,S2401_C01_017E,0,int,,,,
S2401,S2401_C01_017M,0,int,,,,
S2401,S2401_C01_018E,0,int,,,,
S2401,S2401_C01_018M,0,int,,,,
S2401,S2401_C01_019E,0,int,,,,
S2401,S2401_C01_019M,0,int,,,,
S2401,S2401_C01_020E,0,int,,,,
S2401,S2401_C01_020M,0,int,,,,
S2401,S2401_C01_021E,0,int,,,,
S2401,S2401_C01_021M,0,int,,,,
S2401,S2401_C01_022E,0,int,,,,
S2401,S2401_C01_022M,0,int,,,,
S2401,S2401_C01_023E,0,int,,,,
S2401,S2401_C01_023M,0,int,,,,
S2401,S2401_C01_024E,0,int,,,,
S2401,S2401_C01_024M,0,int,,,,
S2401,S2401_C01_025E,0,int,,,,
S2401,S2401_C01_025M,0,int,,,,
S2401,S2401_C01_026E,0,int,,,,
S2401,S2401_C01_026M,0,int,,,,
S2401,S2401_C01_027E,0,int,,,,
S2401,S2401_C01_027M,0,int,,,,
S2401,S2401_C01_028E,0,int,,,,
S2401,S2401_C01_028M,0,int,,,,
S2401,S2401_C01_029E,0,int,,,,
S2401,S2401_C01_029M,0,int,,,,
S2401,S2401_C01_030E,0,int,,,,
S2401,S2401_C01_030M,0,int,,,,
S2401,S2401_C01_031E,0,int,,,,
S2401,S2401_C01_031M,0,int,,,,
S2401,S2401_C01_032E,0,int,,,,
S2401,S2401_C01_032M,0,int,,,,
S2401,S2401_C01_033E,0,int,,,,
S2401,S2401_C01_033M,0,int,,,,
S2401,S2401_C01_034E,0,int,,,,
S2401,S2401_C01_034M,0,int,,,,
S2401,S2401_C01_035E,0,int,,,,
S2401,S2401_C01_035M,0,int,,,,
S2401,S2401_C01_036E,0,int,,,,
S2401,S2401_C01_036M,0,int,,,,
S2401,S2401_C02_001E,0,int,,,,
S2401,S2401_C02_001M,0,int,,,,
S2401,S2401_C02_002E,0,int,,,,
S2401,S2401_C02_002M,0,int,,,,
S2401,S2401_C02_003E,0,int,,,,
S2401,S2401_C02_003M,0,int,,,,
S2401,S2401_C02_004E,0,int,,,,
S2401,S2401_C02_004M,0,int,,,,
S2401,S2401_C02_005E,0,int,,,,
S2401,S2401_C02_005M,0,int,,,,
S2401,S2401_C02_006E,0,int,,,,
S2401,S2401_C02_006M,0,int,,,,
S2401,S2401_C02_007E,0,int,,,,
S2401,S2401_C02_007M,0,int,,,,
S2401,S2401_C02_008E,0,int,,,,
S2401,S2401_C02_008M,0,int,,,,
S2401,S2401_C02_009E,0,int,,,,
S2401,S2401_C02_009M,0,int,,,,
S2401,S2401_C02_010E,0,int,,,,
S2401,S2401_C02_010M,0,int,,,,
S2401,S2401_C02_011E,0,int,,,,
S2401,S2401_C02_011M,0,int,,,,
S2401,S2401_C02_012E,0,int,,,,
S2401,S2401_C02_012M,0,int,,,,
S2401,S2401_C02_013E,0,int,,,,
S2401,S2401_C02_013M,0,int,,,,
S2401,S2401_C02_014E,0,int,,,,
S2401,S2401_C02_014M,0,int,,,,
S2401,S2401_C02_015E,0,int,,,,
S2401,S2401_C02_015M,0,int,,,,
S2401,S2401_C02_016E,0,int,,,,
S2401,S2401_C02_016M,0,int,,,,
S2401,S2401_C02_017E,0,int,,,,
S2401,S2401_C02_017M,0,int,,,,
S2401,S2401_C02_018E,0,int,,,,
S2401,S2401_C02_018M,0,int,,,,
S2401,S2401_C02_019E,0,int,,,,
S2401,S2401_C02_019M,0,int,,,,
S2401,S2401_C02_020E,0,int,,,,
S2401,S2401_C02_020M,0,int,,,,
S2401,S2401_C02_021E,0,int,,,,
S2401,S2401_C02_021M,0,int,,,,
S2401,S2401_C02_022E,0,int,,,,
S2401,S2401_C02_022M,0,int,,,,
S2401,S2401_C02_023E,0,int,,,,
S2401,S2401_C02_023M,0,int,,,,
